StudyInstanceUID,mse,mean,std
1.2.826.0.1.3680043.8.498.11937189514290123492896340356706113989,0.03532073573776506,134.26660703125,48.975961458342134
1.2.826.0.1.3680043.8.498.82465905982294214584482776669095217430,0.11222154454303042,98.90936870325773,71.10921392252394
1.2.826.0.1.3680043.8.498.36501796443088795806532072012691996761,0.000857487693431642,90.39855159146663,69.30548867741395
1.2.826.0.1.3680043.8.498.12556134431982858648895334209410088421,0.6312024018251339,103.89720963400178,58.741790971275115
1.2.826.0.1.3680043.8.498.81202458784568861247071479080665346130,0.014442718044163774,124.57306131853672,74.03406292248967
1.2.826.0.1.3680043.8.498.59301245382845502272866045887244610497,0.09329323631976226,122.808740234375,42.87825328599927
1.2.826.0.1.3680043.8.498.96732208857413115391917554471254908371,0.5489289957265556,98.30322656327176,38.54488722683765
1.2.826.0.1.3680043.8.498.34018864395291549409455735311014530910,0.581921677598552,123.41032094488094,66.38605478254695
1.2.826.0.1.3680043.8.498.14944171601442165640310665110965775679,0.0968143267371201,120.895196484375,53.83225641449779
1.2.826.0.1.3680043.8.498.10896754804263216238782265551224110706,0.038847782652481615,150.6186333984375,76.10852122252322
1.2.826.0.1.3680043.8.498.10570122369349298840038370486042798134,0.6536036359382876,116.85808046875,44.206195128657
1.2.826.0.1.3680043.8.498.12815987152238744001377731248522870592,0.020229123088688603,114.68718692375448,56.791169111034606
1.2.826.0.1.3680043.8.498.35116829094595841254036422060065550122,0.5882059548656113,112.5689888671875,58.000654736918314
1.2.826.0.1.3680043.8.498.48996071059228621669348728500773030081,0.7300583424424262,88.4128285637291,67.53986385599792
1.2.826.0.1.3680043.8.498.10433257165507251387725192205161130494,0.01077899030549963,101.72670025869307,51.83963544805725
1.2.826.0.1.3680043.8.498.57143770666308355869192606514186313200,0.04851407411823495,153.523139453125,54.44596165324806
1.2.826.0.1.3680043.8.498.12376766380846553914811942507952332186,0.14710364054428163,117.5289173828125,59.66348553321768
1.2.826.0.1.3680043.8.498.75907650953349264602909674304727655922,0.3855466327639086,121.25875944631038,47.48168262680659
1.2.826.0.1.3680043.8.498.76455180124832763780440284099651029002,0.3897239347725832,157.437501953125,34.174192774762616
1.2.826.0.1.3680043.8.498.11151216003256096349258612011186925535,0.5498335271248891,130.34540390625,44.27633237126719
1.2.826.0.1.3680043.8.498.94269293042656799836202330550017069840,0.36542846409408786,122.6931200534535,61.601822836297885
1.2.826.0.1.3680043.8.498.27153005465163920029240144631574902609,0.0003959807208564329,111.63611254063538,69.40095862849995
1.2.826.0.1.3680043.8.498.17373258125095249834698765741739072646,0.22730984553951977,122.0272267578125,54.52753015171187
1.2.826.0.1.3680043.8.498.87648466895519034457465522687334894172,0.06872327339291034,111.61324960794725,51.64901367340949
1.2.826.0.1.3680043.8.498.75464953407436977486671735036707089719,1.097019220913756,77.5745326171875,40.58766854905996
1.2.826.0.1.3680043.8.498.44079608085025948460720891498625654147,0.41170951964658803,113.17917541894519,58.242060908444365
1.2.826.0.1.3680043.8.498.11536240403604521596924894784339910324,0.005209370665991854,112.9824435546875,59.67573052952238
1.2.826.0.1.3680043.8.498.21831043449973331784859249893384985605,0.472174354368399,116.1244794921875,50.93848819950725
1.2.826.0.1.3680043.8.498.38781508935800711866419866115050998190,0.030688085423325802,113.04194345514261,71.27696817491541
1.2.826.0.1.3680043.8.498.36726648494303602024920872787915870820,1.145685105129526,112.7131201171875,57.22452064472694
1.2.826.0.1.3680043.8.498.21578516365725895905002054222244428029,0.3203856131284972,114.910955078125,50.414780108850636
1.2.826.0.1.3680043.8.498.45674795113718455416150690395960230563,0.02301103534776919,110.51949140648327,68.7985039523272
1.2.826.0.1.3680043.8.498.60790840141841712455517803640360142265,0.0009417551614683485,114.1885534488294,61.55909918222257
1.2.826.0.1.3680043.8.498.32865752391648959005614589778780094578,0.929358522705288,169.3434140625,41.485136221646336
1.2.826.0.1.3680043.8.498.75012005907068472725876143243109060495,0.011841769703529311,104.9775458984375,59.056614226513695
1.2.826.0.1.3680043.8.498.20873975966308093268202016760041999805,1.3914574255659469,136.3427314453125,46.0756822618893
1.2.826.0.1.3680043.8.498.11229084641077510933640786691552878454,0.26328753111591646,158.4879056640625,47.09783519748586
1.2.826.0.1.3680043.8.498.79277437564092469612592015861504208060,0.20903748650944612,132.1998287109375,49.25188564293477
1.2.826.0.1.3680043.8.498.10441878131210450380930960695292120889,0.01685779153308234,118.11130997716859,61.66235661193406
1.2.826.0.1.3680043.8.498.92272017563481192183712848593771522437,0.02125220884567062,146.49031015625,57.89340204416696
1.2.826.0.1.3680043.8.498.88123149020570018671043982070638015795,0.29915307175308015,164.57094453125,39.515768446735144
1.2.826.0.1.3680043.8.498.81918984610615999469938553850791160228,1.2633131790017986,120.98807421875,51.07822322912665
1.2.826.0.1.3680043.8.498.53743698973819339666900104033434418637,1.708465358605525,103.18626570269025,64.39329096633584
1.2.826.0.1.3680043.8.498.10234123006809132353534700018125981904,0.0975072323722809,103.44623757985116,48.17938536419601
1.2.826.0.1.3680043.8.498.31176980538161578938143622123234066725,0.7236126738744494,155.2065212890625,47.11505848315618
1.2.826.0.1.3680043.8.498.20939481502874731149724819869137008021,0.1353545342238115,140.63724609375,44.623593073869046
1.2.826.0.1.3680043.8.498.12662897624641978556340855518018785712,0.114629011151009,136.281998828125,41.72488202711374
1.2.826.0.1.3680043.8.498.13207230966411666275469877225070333126,1.0914643402096682,131.9174130846834,63.78942169449008
1.2.826.0.1.3680043.8.498.12918388504446912895998151875604629236,0.24598900061049336,86.23940549366459,68.85316352527025
1.2.826.0.1.3680043.8.498.21979195362693972599383432705871673516,1.1672606122921074,122.10772241018802,62.35028629303345
1.2.826.0.1.3680043.8.498.12218934145709740918741858434293404701,0.03870007562204338,102.79596252551944,56.26958834339958
1.2.826.0.1.3680043.8.498.97121960717004738261104104328853198929,1.0604831812223616,152.91262252934737,59.45077697847852
1.2.826.0.1.3680043.8.498.92649607858133028273602481587467617433,0.5186458727775388,164.9686591796875,57.365105726893475
1.2.826.0.1.3680043.8.498.89331402214847243707870467767914830781,0.00038855837571439184,123.96917121685914,65.49085710274908
1.2.826.0.1.3680043.8.498.27921190778952424004280855560336126176,2.1584635974136335,111.64767421875,49.8230813312539
1.2.826.0.1.3680043.8.498.12440061421846552041160995854377091570,1.8384360769042953,111.923643359375,50.167714613935786
1.2.826.0.1.3680043.8.498.86514092887485905619275599457114872525,0.44705015789098246,114.98203876177188,69.04008071038649
1.2.826.0.1.3680043.8.498.78585679030552590144113213999061719669,0.5868154792077067,103.91452491129935,60.48390268691672
1.2.826.0.1.3680043.8.498.88336252054186245707493971970446532007,0.000802930529710202,118.63527804894183,67.31611377792011
1.2.826.0.1.3680043.8.498.69829921123058551129132052073696114404,0.5465814005698244,109.57477325768053,65.87099656207515
1.2.826.0.1.3680043.8.498.72008036783647633721448544008936424383,0.12472464643480242,117.38089648366756,57.63348871067212
1.2.826.0.1.3680043.8.498.95101276422058791290104425491669172548,1.0712744311588833,112.0676873046875,49.84548771922939
1.2.826.0.1.3680043.8.498.88878594886973313291681021836045380632,1.2591765094120968,130.878213671875,33.909793635739014
1.2.826.0.1.3680043.8.498.99979645057411935093674597476197972475,0.005051864440037217,120.51225422099839,49.53376068700883
1.2.826.0.1.3680043.8.498.82385786124420821108043261354235786885,0.021998136621293046,116.8427845703125,52.390901146640964
1.2.826.0.1.3680043.8.498.64871321267671811672949219141514393273,1.1187081076152292,114.1751353515625,54.56341427920313
1.2.826.0.1.3680043.8.498.45195000157439898352893984241831474314,0.0007987132861025633,160.17309921875,42.52338057180097
1.2.826.0.1.3680043.8.498.18558161419516944533572338747439538359,0.04761975031264874,120.170405831193,62.780808287102815
1.2.826.0.1.3680043.8.498.38956681092865692337310089423546539258,0.010486402245136856,126.9475323251394,70.03562369905423
1.2.826.0.1.3680043.8.498.71687848525925271896704635545338558402,0.006763504366754616,139.31832203288698,65.47130014380983
1.2.826.0.1.3680043.8.498.32290221067880801957659610000151068616,0.005572920639122866,119.67552193951892,65.71931770413137
1.2.826.0.1.3680043.8.498.27305271782154773902873768682498902941,1.3446418565452676,158.95997109375,46.74875272850645
1.2.826.0.1.3680043.8.498.99846922504221925271336994251862433460,0.035093623645201265,131.9260328125,52.523813423164725
1.2.826.0.1.3680043.8.498.10483030936617018254968664047549269206,0.00016845456483294117,107.6591702665721,33.1162278743565
1.2.826.0.1.3680043.8.498.94350215441856525163601846090102281518,1.1971401007792946,126.11447863158155,47.43639722468002
1.2.826.0.1.3680043.8.498.44402458464972976850417672887338705470,0.12860095268648855,114.341021875,53.49702266630262
1.2.826.0.1.3680043.8.498.82342530882587374014839243622519022942,0.3136919757735823,99.5958162109375,66.66659571988599
1.2.826.0.1.3680043.8.498.59338657704443175885431459655084271471,0.2983165809158937,108.97475903161941,60.876938283334646
1.2.826.0.1.3680043.8.498.25572696648360967358088719109783664472,0.0028066592967999,108.9974876953125,53.46983897686396
1.2.826.0.1.3680043.8.498.12628552345103073188599694493872113825,0.77335757439593,114.10563519882285,77.52512069503915
1.2.826.0.1.3680043.8.498.13239315725570144051881882063226588172,0.006366937224886498,108.83760299144974,28.101652995124503
1.2.826.0.1.3680043.8.498.10195944340457650798509898969830349297,0.0003064104798423146,115.2865892578125,53.39607389150435
1.2.826.0.1.3680043.8.498.82034191916133538949820876232420458501,0.028108913257585844,91.8422087890625,59.342506607071385
1.2.826.0.1.3680043.8.498.84506390088690855852206158467646253244,0.8745932793513543,115.7808984375,50.734073239530666
1.2.826.0.1.3680043.8.498.71277684200164036054737211215180087435,0.32271513137134705,128.8675833984375,42.88239007493571
1.2.826.0.1.3680043.8.498.11705202720205291448371778166309320224,0.029579160107022127,96.31571798729522,79.69473380561938
1.2.826.0.1.3680043.8.498.51646873165025568715670666991063910894,0.0036123696725510537,119.55662922606551,64.14124117851932
1.2.826.0.1.3680043.8.498.61538592563802339739975873700809111985,0.3805300847157318,152.21661328125,42.32870625033337
1.2.826.0.1.3680043.8.498.78926251226516487042278729248944666865,0.2619457250224942,113.6184107421875,53.93416418919237
1.2.826.0.1.3680043.8.498.86607056608050346053251072027265404913,0.25119486571023275,111.9617546875,47.97151664040285
1.2.826.0.1.3680043.8.498.55352838507126714222635053432104287508,0.018388060001425573,118.209833203125,53.537840189311325
1.2.826.0.1.3680043.8.498.43117732335661094662228257674796474648,6.0631047975512224e-05,147.9953056585085,58.90010885362409
1.2.826.0.1.3680043.8.498.72616198572992247652005787328392585493,0.9743145593897857,104.31244163089976,72.2482100785874
1.2.826.0.1.3680043.8.498.40941691761899052721675682801101088653,0.05199934568783368,142.3960685546875,42.35425695995238
1.2.826.0.1.3680043.8.498.51758478794964757680339046417273085678,0.0004299257699130108,125.3879771004149,54.880641964604905
1.2.826.0.1.3680043.8.498.41910502718530434564627137999421041922,0.298587407385018,118.4036439453125,46.426904350193055
1.2.826.0.1.3680043.8.498.70391157782652302878452114953667361701,0.3931813400278677,114.0482795984392,59.26489473034031
1.2.826.0.1.3680043.8.498.99181387729730441151697607494989901149,0.014204616713404263,115.9453482421875,51.31834939351059
1.2.826.0.1.3680043.8.498.32446746901898605217636904196023125935,0.6340075547080299,143.22858359375,60.7204057636571
1.2.826.0.1.3680043.8.498.43843406960846096490269261280943541540,0.08988815815011834,118.409919140625,59.20163663252919
1.2.826.0.1.3680043.8.498.58453644163416902481374720915023682156,0.8633132083589246,121.3985646484375,62.03459658109195
1.2.826.0.1.3680043.8.498.56154238837543818067905480021107966832,0.4293328840420915,110.6197414648354,54.15868689006386
1.2.826.0.1.3680043.8.498.92078319817713230194506774301490884090,0.8742725776422844,158.1400626953125,49.62963139420033
1.2.826.0.1.3680043.8.498.10356380668960218627765044660237691780,0.19812907178054842,107.7177521484375,51.671405320078655
1.2.826.0.1.3680043.8.498.13766479669782404859595848300685135356,1.261352117845459,113.2247564453125,64.12009736047548
1.2.826.0.1.3680043.8.498.40015698407360826698994025118073966809,0.07426544333146143,137.648001171875,40.353340798772436
1.2.826.0.1.3680043.8.498.59517800659942779915029783546929827464,0.29494638734686557,116.91153499456682,67.26828813905242
1.2.826.0.1.3680043.8.498.75501852187443835642761463647623904158,0.010516197682085544,111.25372890625,43.85626822094114
1.2.826.0.1.3680043.8.498.16429817623343800962391191497448907084,0.029041368499972752,96.6961669640505,57.773537767072845
1.2.826.0.1.3680043.8.498.57627539160247619572221847940575927718,0.017071479313752757,132.92322158800914,64.6639036980932
1.2.826.0.1.3680043.8.498.93130986089576887885896913403833526556,0.01910976186888074,114.700076171875,55.39881169396661
1.2.826.0.1.3680043.8.498.87630233154895432430880603083549215877,0.24761262205979184,109.61630885421812,51.697174116485584
1.2.826.0.1.3680043.8.498.58990633436496698817478608461796965417,0.014766840550376033,136.0380955078125,47.63951759640543
1.2.826.0.1.3680043.8.498.11087876731102572897053069878903031543,0.9650553150052925,123.83587225580484,61.93013497443492
1.2.826.0.1.3680043.8.498.12954848465077767748747550026237719508,0.0521368050455479,109.6216236328125,64.48346666337284
1.2.826.0.1.3680043.8.498.10954032626095443988588649427768583683,0.3020003985089585,158.949132421875,50.11768598436082
1.2.826.0.1.3680043.8.498.12342556278468888021063773049338819676,0.00022519145548867544,137.69446161408732,65.22468839258534
1.2.826.0.1.3680043.8.498.11983592002320908670574078965134576614,1.7037543989116608,123.0819306642876,42.92587526270172
1.2.826.0.1.3680043.8.498.12221602346466730152112704764596462035,0.06520433080713313,107.89634296875,66.9626868007792
1.2.826.0.1.3680043.8.498.86552113458836463816168645439788793583,0.005530986244174229,120.850362109375,42.56308516376534
1.2.826.0.1.3680043.8.498.61340665195759099072768308849193687986,0.08245631898199086,122.26541199496197,63.21239768302316
1.2.826.0.1.3680043.8.498.77724823011107718509069745252671758527,0.2703248848990118,129.79104797449702,64.47728110857678
1.2.826.0.1.3680043.8.498.12980822927113227287965980132833926431,0.39281655159127327,116.6213576171875,67.10079178568795
1.2.826.0.1.3680043.8.498.28425359267322404178299898265896897467,0.7396401543995359,63.305453515625,47.53046013998329
1.2.826.0.1.3680043.8.498.82448490880588639858307842858934916927,0.4935565023529359,131.0365267578125,54.58096217195401
1.2.826.0.1.3680043.8.498.12193062962185350115524999931862230207,0.10879680485791844,115.8864927734375,46.97444394437209
1.2.826.0.1.3680043.8.498.12252464202421637400462940668356040397,1.0276089034997105,89.3159155409299,44.55321360121963
1.2.826.0.1.3680043.8.498.65071689364643400494416878311287943262,0.02073391712002767,113.10269724056305,68.99810197255802
1.2.826.0.1.3680043.8.498.79150025905684042913871198837656926800,0.1020990619843586,117.87757676927953,58.19345904415779
1.2.826.0.1.3680043.8.498.10272591193463196693795397194787154681,0.006855604150241944,156.515656770679,62.14423877661699
1.2.826.0.1.3680043.8.498.42405520224869582340687780737969879459,1.2297647922887534,119.6128931640625,41.02236836062443
1.2.826.0.1.3680043.8.498.60701616421632500853266790534457198022,0.5543853879859277,115.45343671875,54.11190011637543
1.2.826.0.1.3680043.8.498.53420458483066405748698256184977945343,1.2928114463553626,123.48205625,53.704383938312816
1.2.826.0.1.3680043.8.498.57710379053296233921137321389732411393,0.0075812625728810396,147.4332130859375,61.87876160327534
1.2.826.0.1.3680043.8.498.24350086720731231191614379280803098715,0.763024489508765,163.010615234375,39.15645216194323
1.2.826.0.1.3680043.8.498.11588161570109723841514424470426850737,0.0030910485479578816,113.8392357421875,59.98654202234633
1.2.826.0.1.3680043.8.498.72401904089571198097346878415126095512,0.27645522539772954,124.17510331676016,62.77684950481561
1.2.826.0.1.3680043.8.498.89992798225060909274341376569333310301,0.6932070602197739,105.5202846607406,37.0335179412604
1.2.826.0.1.3680043.8.498.84455552773819802600129133063989159945,0.7009429066740814,109.179773046875,62.27503282763379
1.2.826.0.1.3680043.8.498.12762003351930171792195557528437418540,0.8597085304092721,109.0607482421875,59.31989428423874
1.2.826.0.1.3680043.8.498.85832879887404457016794428361608012924,0.002813564827708495,115.714492578125,53.76646864315904
1.2.826.0.1.3680043.8.498.13358296004675127555543452089341515106,0.4958825735747874,114.1436427734375,60.92385803835045
1.2.826.0.1.3680043.8.498.10635590562699480920098837812495269536,1.6905909549967753,118.51935234375,57.929524593487024
1.2.826.0.1.3680043.8.498.10095061611501740476585251166654916766,0.21529898596350272,157.5808748046875,45.325142653185246
1.2.826.0.1.3680043.8.498.84518147377923905059149794207022662124,0.22742891779460056,150.1908181640625,51.3043480387976
1.2.826.0.1.3680043.8.498.98690377052762520249754608266368425673,0.5216267005847764,182.9984806640625,58.17908455723743
1.2.826.0.1.3680043.8.498.15159032477801941834953813871747270187,0.6507694047567946,120.9117408203125,54.86655225732943
1.2.826.0.1.3680043.8.498.48715146980496139032430712668568744909,0.0010666034267338804,125.48025854946185,71.64203756904116
1.2.826.0.1.3680043.8.498.11316228665823390347883889132439043253,0.7139147521416999,122.1683421875,76.70258930074758
1.2.826.0.1.3680043.8.498.94270424866321920356669654967892578865,1.7435780454757253,96.2330663567289,40.892188591063004
1.2.826.0.1.3680043.8.498.21193834580880506210674003455713067029,0.03311198653467667,118.8274677734375,55.10511605684729
1.2.826.0.1.3680043.8.498.43372610158773066519437468209424557342,0.875265992909085,115.7213353515625,49.39328411576085
1.2.826.0.1.3680043.8.498.56831478933521736866086289943417488394,0.3611569215714599,129.1522869140625,49.61489514469661
1.2.826.0.1.3680043.8.498.40374096292356704773491340152807896426,0.36437867903455246,104.6854546875,64.0055822693381
1.2.826.0.1.3680043.8.498.54312882867299610107413470618545519046,0.000833425912631363,105.535022265625,59.87184682462127
1.2.826.0.1.3680043.8.498.55692093635603677364088539599698187675,0.8945131196453427,127.47692934200994,62.26154654994158
1.2.826.0.1.3680043.8.498.44194213279057427689994889981094735305,0.8582615411914725,111.272430859375,60.15941401241779
1.2.826.0.1.3680043.8.498.59212183062701331024238622602757654204,0.22434227434336246,118.11407294444993,64.50599687208906
1.2.826.0.1.3680043.8.498.29966727349042937144594146924049726880,0.013023272780255264,135.56193018579802,60.43319288934496
1.2.826.0.1.3680043.8.498.11852733094198925462572282220953117772,0.12806298679330083,127.53340623878324,68.13096892869397
1.2.826.0.1.3680043.8.498.85539396209534881920970214043137547354,0.29271406924999444,118.6564447265625,55.767271253095025
1.2.826.0.1.3680043.8.498.11206987267936889578672797348116617113,0.7598008920191703,108.8453525390625,49.78808838764185
1.2.826.0.1.3680043.8.498.16028038172349663766046564577401801099,0.49794435330983905,159.5638916015625,35.780872038014245
1.2.826.0.1.3680043.8.498.72683847548047483019213492075153251218,0.5067294083513119,157.8388986328125,44.210525658113085
1.2.826.0.1.3680043.8.498.84814452619208333111505107531394752094,0.02052861777287138,130.6340801115035,61.728886233332304
1.2.826.0.1.3680043.8.498.13909781934347632666994900683398518881,0.19330892235880184,108.01511660967415,31.845551471253287
1.2.826.0.1.3680043.8.498.60574177925682246111099974974753112021,0.10325053714249055,104.86933590680496,37.26951955373443
1.2.826.0.1.3680043.8.498.63940650837084676591984759866022029131,0.15410574859478549,122.4277376953125,35.71305266290003
1.2.826.0.1.3680043.8.498.43898274488910360116897077360074631624,0.014624972393412526,117.6846974609375,53.571242406908944
1.2.826.0.1.3680043.8.498.10074935164290044799647624919820680043,1.246900304342319,114.267905078125,46.673102376667266
1.2.826.0.1.3680043.8.498.81418065673026746066238372325524734983,8.999017891240416e-05,134.3026199811556,62.198167797350195
1.2.826.0.1.3680043.8.498.47140943642728839147955229024252707473,0.631744070965564,104.22231875,62.6143816016558
1.2.826.0.1.3680043.8.498.73707800539728641530711985989319087382,0.6914437969091687,155.691888671875,46.16923719016789
1.2.826.0.1.3680043.8.498.93434200713032193005507403293076189411,1.3901368643678385,114.79470828490649,62.13768541091084
1.2.826.0.1.3680043.8.498.37421345750567005356080043728465496661,0.029052093748757165,137.3418375670684,64.82952320801232
1.2.826.0.1.3680043.8.498.69083324874760767218983029868825371135,0.5152642150106911,126.07398413575521,71.74390355528155
1.2.826.0.1.3680043.8.498.47470772390577452882111477626454829255,0.26316886606552886,111.61427734375,61.8930703290054
1.2.826.0.1.3680043.8.498.84939523501306668183596702990832330453,0.9728758636205507,98.43822635232473,38.58882404384166
1.2.826.0.1.3680043.8.498.11909752755389907044128657288918853638,0.00010055189307413496,115.77952129650423,64.14353630646376
1.2.826.0.1.3680043.8.498.12005059343926491913788672802393403735,0.02112227795434674,113.73631326867036,57.38596232532055
1.2.826.0.1.3680043.8.498.22114671513031605944630236918275658031,0.6984659501743887,114.46787421875,47.65375537286963
1.2.826.0.1.3680043.8.498.47870938266352136944024625319842236074,0.0036527431728590543,124.22590277606277,56.10866525895604
1.2.826.0.1.3680043.8.498.25402849102529190679706848039073850860,0.07862955514630254,97.84390319384076,38.67619829133016
1.2.826.0.1.3680043.8.498.33968715433023100641311818349262115862,0.983680094803063,106.1363833984375,55.66895318390736
1.2.826.0.1.3680043.8.498.12852799023526742550170213745699802752,0.43858991771507255,102.77801350678324,35.55235479978618
1.2.826.0.1.3680043.8.498.43852240276879458897881774128963167225,0.9640222211822541,130.68114342030523,62.086121079745006
1.2.826.0.1.3680043.8.498.49629713444944619796383606310797208241,1.3890526670722925,123.41914375,41.35230436540794
1.2.826.0.1.3680043.8.498.74691322564444435296752463280137700410,0.44818334551620703,62.87082890625,74.85687024342552
1.2.826.0.1.3680043.8.498.90212500686391174682702450157499951476,0.2735152186673233,125.84055317953404,69.1849706995924
1.2.826.0.1.3680043.8.498.10052950561798580326159516912995482215,0.001102816492478435,119.80557470092988,67.52707018902036
1.2.826.0.1.3680043.8.498.10919287024456372488173770124798688452,0.2567944372729355,111.9138625,44.45357924481274
1.2.826.0.1.3680043.8.498.12214030851828877075616200044061059795,0.5746912276006764,141.337171875,45.33448098631531
1.2.826.0.1.3680043.8.498.50465490823017908301252944310457302866,0.6091294654198334,130.4892056640625,46.919611932249964
1.2.826.0.1.3680043.8.498.39704971379824347298102308872860053015,0.14291276052538418,104.320356640625,64.75805693826585
1.2.826.0.1.3680043.8.498.76059221216475614570384685438889495884,0.22741960098097933,120.2387533203125,45.07319474529567
1.2.826.0.1.3680043.8.498.76282421531392151803405316251782710067,0.05626450392173264,135.34752427948732,66.79055146876021
1.2.826.0.1.3680043.8.498.46275347086207092029089481006023752217,0.2843208371365327,149.5155921875,64.49518004526534
1.2.826.0.1.3680043.8.498.64739983186864197438162655020616513533,0.349399214654797,113.6069296875,57.747947711326155
1.2.826.0.1.3680043.8.498.24921884500158776783213228559066203447,0.6855203875733684,164.4819341796875,48.22111800116613
1.2.826.0.1.3680043.8.498.30720980860348318823852580301560800910,0.46490961137768255,110.6280017578125,55.59585307576341
1.2.826.0.1.3680043.8.498.56430806864942590841711088939781647513,0.0020620836112743746,126.52326141069018,51.382127102932635
1.2.826.0.1.3680043.8.498.37387276030671706833921792715550091525,0.24173927574630089,137.474140234375,38.36177480302684
1.2.826.0.1.3680043.8.498.54347976455881316584742670976258785554,0.020657756534270523,87.47809302351905,63.52836127304854
1.2.826.0.1.3680043.8.498.12772074585745626745227673819237686723,1.4355828750964337,123.8732921875,46.27169865795674
1.2.826.0.1.3680043.8.498.30509918144279247906053727830956957797,0.7283139132999352,133.694909375,38.6299375508075
1.2.826.0.1.3680043.8.498.39697291947692367555622699290466628925,0.0005797274400280665,130.26714457096782,66.87717432495084
1.2.826.0.1.3680043.8.498.11288592639483326338517327150480336402,0.4035629651319396,119.5563998046875,53.729171494195356
1.2.826.0.1.3680043.8.498.79180533445486295561620389754340973833,0.061624360704264455,107.2534857421875,58.02408462644042
1.2.826.0.1.3680043.8.498.41826439568241788377041054938253874594,1.7880277867151668,129.77953001004315,43.14289116145515
1.2.826.0.1.3680043.8.498.79412232141871400028284496617824601427,0.8489133723593765,115.68111953125,57.86254894761726
1.2.826.0.1.3680043.8.498.77715391790795792332908860163536667157,0.050670386292757864,154.3905673828125,44.54985387148925
1.2.826.0.1.3680043.8.498.10866786152177466101994430887985424232,0.656032543290251,145.9596345703125,43.96811021797388
1.2.826.0.1.3680043.8.498.12164671273714654315632269298793554283,0.2557958330605996,164.2815615234375,51.727043151776115
1.2.826.0.1.3680043.8.498.13057038630875901022326226801090099377,0.8366836876659738,127.59519395806579,62.227889834930515
1.2.826.0.1.3680043.8.498.12179251372118349118648185804838946445,0.6029854426724902,143.98292473924892,63.23492355895994
1.2.826.0.1.3680043.8.498.12421438384857179804651659163264295157,1.214172726979995,167.8112578125,41.93762946864259
1.2.826.0.1.3680043.8.498.77968766397318649883583069024611463783,0.8630628670145449,127.7366162109375,54.63155479368104
1.2.826.0.1.3680043.8.498.62020464276993148537565102759165535437,0.006350034029228132,123.03267505000989,71.23819843386202
1.2.826.0.1.3680043.8.498.67167554829479653272791584717441949782,0.0017330516898690497,137.81156437279793,69.30299319311109
1.2.826.0.1.3680043.8.498.87360189780645905370154149615028736572,0.8414385246686342,113.7422982421875,45.6290909783984
1.2.826.0.1.3680043.8.498.59271177375954459232025461515407079967,0.0019436931509962112,103.81747636826054,70.92168812788626
1.2.826.0.1.3680043.8.498.12232937689022030488592427427712420880,0.9318619229523926,113.9068900390625,56.03500551995255
1.2.826.0.1.3680043.8.498.68236887847313436625639129803922390607,0.002656556634456396,150.652978125,48.73827346981295
1.2.826.0.1.3680043.8.498.51103704356973821836718684599359294414,0.0020876796855661913,153.91140078125,50.71985863489823
1.2.826.0.1.3680043.8.498.30354722495052046925764504673048469246,1.2423173837689159,147.03982739660074,71.2953673617628
1.2.826.0.1.3680043.8.498.78567503470943633523191163424533080082,0.031236997240198256,102.681876953125,59.37265730635336
1.2.826.0.1.3680043.8.498.93801488985508974669793483627090184303,0.033322855078339875,118.0866935546875,57.45298855410299
1.2.826.0.1.3680043.8.498.73933542889425880770242299489913894886,0.20362878543088495,124.5151649039728,46.43053173862308
1.2.826.0.1.3680043.8.498.77195469312941371441338212629598888478,0.0042151534522214896,160.1065744140625,52.67542202440296
1.2.826.0.1.3680043.8.498.59008169249054242133470997981950698585,1.4270858699280495,112.2698693359375,51.464950706335884
1.2.826.0.1.3680043.8.498.75012241198700486917677399977423954568,1.4212998131409067,117.0167134765625,40.64153848641208
1.2.826.0.1.3680043.8.498.44924122286650144852364344190954423831,0.4509221699339543,110.15794140625,49.41026480189558
1.2.826.0.1.3680043.8.498.41729607726850549089604369596024507800,0.5959847443184889,109.99348144701484,66.64214692014768
1.2.826.0.1.3680043.8.498.12645755690905906048061648746586052147,0.041351180072595486,112.01819296875,52.946182687738556
1.2.826.0.1.3680043.8.498.81074242060909619532928083071099430423,1.8601884038483667,101.79849944217679,67.1941170878214
1.2.826.0.1.3680043.8.498.50154614001134708354625550425795224151,0.00017634073398374,116.45286713300199,68.20244482379131
1.2.826.0.1.3680043.8.498.79445471030447450156822229171891393782,0.6553897303318164,131.9048868192071,75.31319371098957
1.2.826.0.1.3680043.8.498.11760593843931177990621938304999536964,0.8292889481829318,99.2654822426125,70.69048925614901
1.2.826.0.1.3680043.8.498.25965801550037030499468886517083390869,0.6665460475491511,115.692368359375,46.16280988718014
1.2.826.0.1.3680043.8.498.12051762672411756284644184078737569517,1.7597174106604756,86.44605827488557,66.97609904371778
1.2.826.0.1.3680043.8.498.38604736656812927523823803535827749525,0.06692210191244051,110.894802734375,51.53925233821482
1.2.826.0.1.3680043.8.498.12803412392268806702570340387472291204,0.41922535904259683,123.073360546875,43.56908728741384
1.2.826.0.1.3680043.8.498.52912944896366979479507981270551721611,1.204964012364445,130.48731513838123,57.00601335291521
1.2.826.0.1.3680043.8.498.25431806631023084173540192425243657509,0.026810003865306034,108.49690104472069,34.48819097689135
1.2.826.0.1.3680043.8.498.10841369853732276988944418586397877535,0.4441924827569998,104.5192923828125,52.780568579741946
1.2.826.0.1.3680043.8.498.44292833850051214019213968348930127505,2.2288936272072473,105.450655859375,53.59789365103502
